customer_id,order_date,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST01500,2025-06-27,95,4,3285.09,2,1,4,7,At Risk
CUST01501,2025-07-26,66,2,646.4300000000001,3,1,1,5,Lost Customers
CUST01502,2025-07-12,80,2,1331.42,3,1,2,6,At Risk
CUST01503,2025-07-02,90,4,2509.01,2,1,3,6,At Risk
CUST01504,2025-05-01,152,3,1436.96,1,1,2,4,Lost Customers
CUST01505,2025-07-28,64,1,608.83,3,1,1,5,Lost Customers
CUST01506,2025-05-13,140,4,2676.48,2,1,4,7,At Risk
CUST01507,2025-05-28,125,5,4142.6,2,2,5,9,Potential Loyalists
CUST01508,2025-09-27,3,1,845.65,5,1,2,8,Potential Loyalists
CUST01509,2025-09-24,6,4,2604.54,5,1,4,10,Loyal Customers
CUST01510,2025-05-21,132,2,1667.1,2,1,3,6,At Risk
CUST01511,2025-07-04,88,4,2601.14,2,1,4,7,At Risk
CUST01512,2025-08-18,43,7,6822.51,4,2,5,11,Loyal Customers
CUST01513,2025-05-22,131,1,1062.28,2,1,2,5,Lost Customers
CUST01514,2025-07-10,82,3,1466.5,3,1,2,6,At Risk
CUST01515,2025-06-26,96,6,5632.79,2,2,5,9,Potential Loyalists
CUST01516,2025-04-11,172,1,421.68,1,1,1,3,Lost Customers
CUST01517,2025-07-05,87,4,1921.46,2,1,3,6,At Risk
CUST01518,2024-06-02,485,1,569.86,1,1,1,3,Lost Customers
CUST01519,2025-06-17,105,4,3686.74,2,1,4,7,At Risk
CUST01520,2025-09-11,19,1,333.93,5,1,1,7,At Risk
CUST01521,2025-09-20,10,2,1070.1399999999999,5,1,2,8,Potential Loyalists
CUST01522,2025-07-24,68,1,882.29,3,1,2,6,At Risk
CUST01523,2025-09-15,15,4,3702.2799999999997,5,1,4,10,Loyal Customers
CUST01524,2025-09-11,19,1,2078.4,5,1,3,9,Potential Loyalists
CUST01525,2025-08-05,56,4,2175.72,3,1,3,7,At Risk
CUST01526,2025-09-21,9,4,3305.24,5,1,4,10,Loyal Customers
CUST01527,2024-11-08,326,3,2802.84,1,1,4,6,At Risk
CUST01528,2025-06-17,105,1,424.84,2,1,1,4,Lost Customers
CUST01529,2025-03-20,194,1,1455.91,1,1,2,4,Lost Customers
CUST01530,2025-04-01,182,5,4146.860000000001,1,2,5,8,Potential Loyalists
CUST01531,2025-02-20,222,2,1077.94,1,1,2,4,Lost Customers
CUST01532,2025-04-24,159,6,2788.44,1,2,4,7,At Risk
CUST01533,2025-04-16,167,1,697.43,1,1,1,3,Lost Customers
CUST01534,2025-09-08,22,1,416.32,4,1,1,6,At Risk
CUST01535,2025-09-22,8,8,3627.45,5,3,4,12,Loyal Customers
CUST01536,2025-09-23,7,1,1059.82,5,1,2,8,Potential Loyalists
CUST01537,2025-05-30,123,1,355.81,2,1,1,4,Lost Customers
CUST01538,2025-07-12,80,1,346.25,3,1,1,5,Lost Customers
CUST01539,2025-04-25,158,1,643.65,1,1,1,3,Lost Customers
CUST01540,2025-03-19,195,3,2546.85,1,1,3,5,Lost Customers
CUST01541,2025-07-28,64,1,626.47,3,1,1,5,Lost Customers
CUST01542,2025-09-26,4,1,382.91,5,1,1,7,At Risk
CUST01543,2025-05-22,131,1,1270.64,2,1,2,5,Lost Customers
CUST01544,2025-06-09,113,9,5640.23,2,3,5,10,Loyal Customers
CUST01545,2025-06-16,106,2,1091.81,2,1,2,5,Lost Customers
CUST01546,2025-09-08,22,5,2407.6499999999996,4,2,3,9,Potential Loyalists
CUST01547,2025-06-23,99,9,7802.05,2,3,5,10,Loyal Customers
CUST01548,2025-08-12,49,6,3110.35,3,2,4,9,Potential Loyalists
CUST01549,2025-04-16,167,3,3126.75,1,1,4,6,At Risk
CUST01550,2025-06-13,109,4,1841.6,2,1,3,6,At Risk
CUST01551,2025-07-23,69,1,674.67,3,1,1,5,Lost Customers
CUST01552,2025-06-14,108,5,2594.91,2,2,4,8,Potential Loyalists
CUST01553,2025-04-30,153,1,381.8,1,1,1,3,Lost Customers
CUST01554,2025-07-17,75,4,3977.0899999999997,3,1,4,8,Potential Loyalists
CUST01555,2025-08-31,30,1,329.17,4,1,1,6,At Risk
CUST01556,2025-08-24,37,3,1996.78,4,1,3,8,Potential Loyalists
CUST01557,2025-08-20,41,3,1524.72,4,1,2,7,At Risk
CUST01558,2025-03-04,210,3,2406.87,1,1,3,5,Lost Customers
CUST01559,2025-06-29,93,8,5817.8,2,3,5,10,Loyal Customers
CUST01560,2025-09-22,8,3,1682.37,5,1,3,9,Potential Loyalists
CUST01561,2025-04-30,153,1,567.89,1,1,1,3,Lost Customers
CUST01562,2025-08-10,51,2,1271.3,3,1,2,6,At Risk
CUST01563,2025-09-10,20,2,1279.74,5,1,2,8,Potential Loyalists
CUST01564,2025-02-06,236,2,1155.5900000000001,1,1,2,4,Lost Customers
CUST01565,2025-08-20,41,3,2690.33,4,1,4,9,Potential Loyalists
CUST01566,2025-09-25,5,1,486.05,5,1,1,7,At Risk
CUST01567,2024-10-20,345,2,1423.0500000000002,1,1,2,4,Lost Customers
CUST01568,2025-04-05,178,2,1002.8800000000001,1,1,2,4,Lost Customers
CUST01569,2025-07-11,81,3,3115.0,3,1,4,8,Potential Loyalists
CUST01570,2025-05-09,144,2,551.3299999999999,2,1,1,4,Lost Customers
CUST01571,2025-01-20,253,5,4663.12,1,2,5,8,Potential Loyalists
CUST01572,2025-02-15,227,1,1048.29,1,1,2,4,Lost Customers
CUST01573,2025-07-14,78,5,4071.61,3,2,5,10,Loyal Customers
CUST01574,2025-04-22,161,3,2673.15,1,1,4,6,At Risk
CUST01575,2025-04-18,165,3,4439.9800000000005,1,1,5,7,At Risk
CUST01576,2025-07-10,82,2,2235.15,3,1,3,7,At Risk
CUST01577,2025-06-15,107,1,343.71,2,1,1,4,Lost Customers
CUST01578,2025-09-20,10,1,1222.13,5,1,2,8,Potential Loyalists
CUST01579,2025-08-16,45,8,6050.82,4,3,5,12,Loyal Customers
CUST01580,2025-09-12,18,2,912.24,5,1,2,8,Potential Loyalists
CUST01581,2025-09-08,22,11,8927.9,4,4,5,13,Champions
CUST01582,2025-08-03,58,7,4264.93,3,2,5,10,Loyal Customers
CUST01583,2025-01-12,261,3,1979.92,1,1,3,5,Lost Customers
CUST01584,2025-09-30,0,5,10650.07,5,2,5,12,Loyal Customers
CUST01585,2025-09-07,23,1,327.29,4,1,1,6,At Risk
CUST01586,2025-09-05,25,1,788.8,4,1,2,7,At Risk
CUST01587,2025-05-24,129,5,3345.9300000000003,2,2,4,8,Potential Loyalists
CUST01588,2025-05-08,145,4,3378.07,2,1,4,7,At Risk
CUST01589,2025-05-06,147,2,883.23,2,1,2,5,Lost Customers
CUST01590,2025-05-24,129,2,1250.94,2,1,2,5,Lost Customers
CUST01591,2025-05-17,136,3,2829.57,2,1,4,7,At Risk
CUST01592,2025-06-05,117,1,500.86,2,1,1,4,Lost Customers
CUST01593,2025-08-31,30,1,675.24,4,1,1,6,At Risk
CUST01594,2025-08-18,43,4,2625.18,4,1,4,9,Potential Loyalists
CUST01595,2025-08-02,59,3,1640.96,3,1,3,7,At Risk
CUST01596,2025-08-01,60,5,3906.69,3,2,4,9,Potential Loyalists
CUST01597,2025-08-21,40,6,3297.58,4,2,4,10,Loyal Customers
CUST01598,2025-07-24,68,3,1366.15,3,1,2,6,At Risk
CUST01599,2025-07-10,82,3,1748.0800000000002,3,1,3,7,At Risk
CUST01600,2025-09-30,0,1,657.78,5,1,1,7,At Risk
CUST01601,2025-08-12,49,6,6158.02,3,2,5,10,Loyal Customers
CUST01602,2025-09-08,22,3,1334.5700000000002,4,1,2,7,At Risk
CUST01603,2025-04-17,166,4,2882.1099999999997,1,1,4,6,At Risk
CUST01604,2025-08-12,49,6,2549.4,3,2,3,8,Potential Loyalists
CUST01605,2025-09-10,20,1,1057.43,5,1,2,8,Potential Loyalists
CUST01606,2025-04-03,180,1,282.09,1,1,1,3,Lost Customers
CUST01607,2025-04-28,155,1,1515.3,1,1,2,4,Lost Customers
CUST01608,2025-09-04,26,1,501.47,4,1,1,6,At Risk
CUST01609,2025-07-23,69,3,1380.23,3,1,2,6,At Risk
CUST01610,2025-07-23,69,4,2593.45,3,1,4,8,Potential Loyalists
CUST01611,2025-09-02,28,6,3039.58,4,2,4,10,Loyal Customers
CUST01612,2024-12-21,283,1,725.09,1,1,1,3,Lost Customers
CUST01613,2025-01-18,255,2,1983.37,1,1,3,5,Lost Customers
CUST01614,2025-06-19,103,9,5758.2,2,3,5,10,Loyal Customers
CUST01615,2025-09-29,1,3,1862.39,5,1,3,9,Potential Loyalists
CUST01616,2025-04-23,160,6,4472.110000000001,1,2,5,8,Potential Loyalists
CUST01617,2025-07-21,71,4,3694.23,3,1,4,8,Potential Loyalists
CUST01618,2025-07-08,84,6,4011.61,3,2,4,9,Potential Loyalists
CUST01619,2025-09-28,2,3,1148.84,5,1,2,8,Potential Loyalists
CUST01620,2025-09-26,4,6,3750.7,5,2,4,11,Loyal Customers
CUST01621,2025-09-04,26,7,4465.24,4,2,5,11,Loyal Customers
CUST01622,2025-09-15,15,7,3807.67,5,2,4,11,Loyal Customers
CUST01623,2024-10-06,359,2,1834.9099999999999,1,1,3,5,Lost Customers
CUST01624,2025-07-17,75,4,2439.45,3,1,3,7,At Risk
CUST01625,2025-09-20,10,3,1125.83,5,1,2,8,Potential Loyalists
CUST01626,2025-09-02,28,4,2267.6099999999997,4,1,3,8,Potential Loyalists
CUST01627,2024-12-09,295,4,2804.23,1,1,4,6,At Risk
CUST01628,2025-04-03,180,3,1760.35,1,1,3,5,Lost Customers
CUST01629,2025-07-11,81,2,1120.0,3,1,2,6,At Risk
CUST01630,2025-09-11,19,8,7630.67,5,3,5,13,Champions
CUST01631,2025-09-28,2,6,4758.7699999999995,5,2,5,12,Loyal Customers
CUST01632,2025-09-24,6,1,1472.62,5,1,2,8,Potential Loyalists
CUST01633,2025-08-06,55,3,1093.75,3,1,2,6,At Risk
CUST01634,2025-08-21,40,1,668.05,4,1,1,6,At Risk
CUST01635,2025-08-19,42,5,3802.4,4,2,4,10,Loyal Customers
CUST01636,2025-09-14,16,1,310.14,5,1,1,7,At Risk
CUST01637,2025-09-01,29,10,6494.71,4,3,5,12,Loyal Customers
CUST01638,2025-08-30,31,5,3624.0,4,2,4,10,Loyal Customers
CUST01639,2025-04-17,166,2,2292.2200000000003,1,1,3,5,Lost Customers
CUST01640,2025-06-17,105,1,464.57,2,1,1,4,Lost Customers
CUST01641,2025-06-21,101,4,2914.92,2,1,4,7,At Risk
CUST01642,2025-09-26,4,5,4472.83,5,2,5,12,Loyal Customers
CUST01643,2025-04-01,182,5,3485.7299999999996,1,2,4,7,At Risk
CUST01644,2025-06-04,118,8,5024.66,2,3,5,10,Loyal Customers
CUST01645,2025-07-18,74,4,3081.21,3,1,4,8,Potential Loyalists
CUST01646,2025-07-26,66,7,3917.38,3,2,4,9,Potential Loyalists
CUST01647,2025-09-20,10,6,5675.4,5,2,5,12,Loyal Customers
CUST01648,2025-05-03,150,1,540.77,1,1,1,3,Lost Customers
CUST01649,2025-01-30,243,1,376.88,1,1,1,3,Lost Customers
CUST01650,2025-06-20,102,1,1797.67,2,1,3,6,At Risk
CUST01651,2025-07-05,87,3,2543.79,2,1,3,6,At Risk
CUST01652,2025-08-21,40,6,3702.64,4,2,4,10,Loyal Customers
CUST01653,2025-07-05,87,3,2168.75,2,1,3,6,At Risk
CUST01654,2025-06-23,99,1,1073.19,2,1,2,5,Lost Customers
CUST01655,2025-09-17,13,8,7066.74,5,3,5,13,Champions
CUST01656,2025-09-21,9,6,3506.88,5,2,4,11,Loyal Customers
CUST01657,2024-11-06,328,1,149.0,1,1,1,3,Lost Customers
CUST01658,2025-08-05,56,8,7356.57,3,3,5,11,Loyal Customers
CUST01659,2025-06-24,98,2,1400.5700000000002,2,1,2,5,Lost Customers
CUST01660,2025-09-24,6,8,8061.9,5,3,5,13,Champions
CUST01661,2025-04-29,154,2,826.76,1,1,2,4,Lost Customers
CUST01662,2025-08-28,33,3,2215.29,4,1,3,8,Potential Loyalists
CUST01663,2025-09-08,22,5,3881.61,4,2,4,10,Loyal Customers
CUST01664,2025-07-17,75,3,2080.54,3,1,3,7,At Risk
CUST01665,2025-07-17,75,1,335.28,3,1,1,5,Lost Customers
CUST01666,2024-11-16,318,5,4392.38,1,2,5,8,Potential Loyalists
CUST01667,2025-05-17,136,2,1307.77,2,1,2,5,Lost Customers
CUST01668,2025-06-16,106,8,5325.84,2,3,5,10,Loyal Customers
CUST01669,2025-05-10,143,2,1801.98,2,1,3,6,At Risk
CUST01670,2025-09-11,19,2,2472.29,5,1,3,9,Potential Loyalists
CUST01671,2025-07-13,79,5,4824.19,3,2,5,10,Loyal Customers
CUST01672,2025-09-01,29,5,2937.06,4,2,4,10,Loyal Customers
CUST01673,2025-09-06,24,1,489.02,4,1,1,6,At Risk
CUST01674,2025-06-06,116,4,1864.1999999999998,2,1,3,6,At Risk
CUST01675,2025-05-21,132,2,1309.95,2,1,2,5,Lost Customers
CUST01676,2025-05-20,133,3,1460.8000000000002,2,1,2,5,Lost Customers
CUST01677,2025-09-13,17,6,3597.0699999999997,5,2,4,11,Loyal Customers
CUST01678,2025-08-11,50,6,3935.61,3,2,4,9,Potential Loyalists
CUST01679,2025-09-01,29,4,2798.27,4,1,4,9,Potential Loyalists
CUST01680,2025-08-25,36,1,2660.5,4,1,4,9,Potential Loyalists
CUST01681,2025-08-08,53,4,3363.76,3,1,4,8,Potential Loyalists
CUST01682,2025-02-15,227,5,1999.79,1,2,3,6,At Risk
CUST01683,2025-09-04,26,4,4532.08,4,1,5,10,Loyal Customers
CUST01684,2025-07-29,63,3,3554.1800000000003,3,1,4,8,Potential Loyalists
CUST01685,2024-12-26,278,6,3081.38,1,2,4,7,At Risk
CUST01686,2025-05-15,138,1,699.98,2,1,1,4,Lost Customers
CUST01687,2025-07-11,81,5,2765.61,3,2,4,9,Potential Loyalists
CUST01688,2025-05-23,130,4,4056.68,2,1,5,8,Potential Loyalists
CUST01689,2025-07-30,62,4,2918.12,3,1,4,8,Potential Loyalists
CUST01690,2025-07-22,70,4,3930.82,3,1,4,8,Potential Loyalists
CUST01691,2025-07-03,89,1,591.46,2,1,1,4,Lost Customers
CUST01692,2025-04-07,176,7,4276.32,1,2,5,8,Potential Loyalists
CUST01693,2025-08-28,33,1,483.01,4,1,1,6,At Risk
CUST01694,2025-08-23,38,1,759.46,4,1,1,6,At Risk
CUST01695,2025-07-20,72,4,1763.04,3,1,3,7,At Risk
CUST01696,2025-05-26,127,2,1047.8,2,1,2,5,Lost Customers
CUST01697,2025-07-30,62,3,2717.38,3,1,4,8,Potential Loyalists
CUST01698,2025-07-24,68,8,7824.55,3,3,5,11,Loyal Customers
CUST01699,2025-01-31,242,6,3095.45,1,2,4,7,At Risk
CUST01700,2025-09-24,6,3,2536.5,5,1,3,9,Potential Loyalists
CUST01701,2025-09-16,14,1,388.29,5,1,1,7,At Risk
CUST01702,2025-03-05,209,3,2444.42,1,1,3,5,Lost Customers
CUST01703,2025-09-23,7,2,2037.6100000000001,5,1,3,9,Potential Loyalists
CUST01704,2025-08-14,47,1,926.37,3,1,2,6,At Risk
CUST01705,2025-09-01,29,3,1829.77,4,1,3,8,Potential Loyalists
CUST01706,2025-09-24,6,6,3962.25,5,2,4,11,Loyal Customers
CUST01707,2025-09-28,2,2,1446.76,5,1,2,8,Potential Loyalists
CUST01708,2025-09-25,5,3,1319.75,5,1,2,8,Potential Loyalists
CUST01709,2025-04-26,157,3,1524.54,1,1,2,4,Lost Customers
CUST01710,2025-08-03,58,3,1236.27,3,1,2,6,At Risk
CUST01711,2025-06-12,110,4,2242.31,2,1,3,6,At Risk
CUST01712,2025-09-05,25,1,828.82,4,1,2,7,At Risk
CUST01713,2025-08-20,41,7,5539.05,4,2,5,11,Loyal Customers
CUST01714,2025-05-21,132,8,7387.29,2,3,5,10,Loyal Customers
CUST01715,2025-06-01,121,4,2342.73,2,1,3,6,At Risk
CUST01716,2025-08-30,31,3,2688.8500000000004,4,1,4,9,Potential Loyalists
CUST01717,2025-05-28,125,5,5726.24,2,2,5,9,Potential Loyalists
CUST01718,2025-05-20,133,12,6556.120000000001,2,4,5,11,Loyal Customers
CUST01719,2025-05-05,148,4,2725.06,1,1,4,6,At Risk
CUST01720,2025-09-17,13,3,1236.77,5,1,2,8,Potential Loyalists
CUST01721,2025-08-23,38,1,617.29,4,1,1,6,At Risk
CUST01722,2025-08-02,59,1,359.06,3,1,1,5,Lost Customers
CUST01723,2025-09-14,16,6,7673.5,5,2,5,12,Loyal Customers
CUST01724,2025-08-22,39,2,1680.71,4,1,3,8,Potential Loyalists
CUST01725,2025-08-17,44,1,632.03,4,1,1,6,At Risk
CUST01726,2025-09-07,23,1,1507.03,4,1,2,7,At Risk
CUST01727,2025-09-29,1,4,1657.76,5,1,3,9,Potential Loyalists
CUST01728,2025-09-20,10,2,1236.25,5,1,2,8,Potential Loyalists
CUST01729,2025-09-22,8,2,2079.31,5,1,3,9,Potential Loyalists
CUST01730,2025-06-02,120,7,5329.4400000000005,2,2,5,9,Potential Loyalists
CUST01731,2025-06-20,102,4,2888.49,2,1,4,7,At Risk
CUST01732,2025-09-21,9,7,7979.33,5,2,5,12,Loyal Customers
CUST01733,2025-06-30,92,4,2532.24,2,1,3,6,At Risk
CUST01734,2025-04-23,160,5,5871.23,1,2,5,8,Potential Loyalists
CUST01735,2025-07-31,61,2,1287.08,3,1,2,6,At Risk
CUST01736,2025-09-17,13,4,2197.62,5,1,3,9,Potential Loyalists
CUST01737,2025-09-04,26,1,512.92,4,1,1,6,At Risk
CUST01738,2025-08-22,39,4,2851.85,4,1,4,9,Potential Loyalists
CUST01739,2025-07-17,75,1,349.72,3,1,1,5,Lost Customers
CUST01740,2025-09-08,22,1,717.61,4,1,1,6,At Risk
CUST01741,2025-09-01,29,7,6413.37,4,2,5,11,Loyal Customers
CUST01742,2025-05-23,130,6,3970.62,2,2,4,8,Potential Loyalists
CUST01743,2025-07-02,90,3,1294.36,2,1,2,5,Lost Customers
CUST01744,2025-06-11,111,1,1021.08,2,1,2,5,Lost Customers
CUST01745,2025-03-10,204,2,806.46,1,1,2,4,Lost Customers
CUST01746,2025-02-03,239,4,2960.62,1,1,4,6,At Risk
CUST01747,2025-09-06,24,1,1498.03,4,1,2,7,At Risk
CUST01748,2025-08-25,36,1,150.03,4,1,1,6,At Risk
CUST01749,2025-03-24,190,2,1709.8200000000002,1,1,3,5,Lost Customers
CUST01750,2025-05-16,137,1,556.93,2,1,1,4,Lost Customers
CUST01751,2025-07-31,61,1,332.52,3,1,1,5,Lost Customers
CUST01752,2025-04-12,171,1,516.34,1,1,1,3,Lost Customers
CUST01753,2025-08-18,43,2,912.8100000000001,4,1,2,7,At Risk
CUST01754,2025-09-17,13,2,806.9000000000001,5,1,2,8,Potential Loyalists
CUST01755,2025-05-01,152,6,3652.4,1,2,4,7,At Risk
CUST01756,2025-07-02,90,7,6859.41,2,2,5,9,Potential Loyalists
CUST01757,2025-04-16,167,2,1856.03,1,1,3,5,Lost Customers
CUST01758,2025-07-14,78,1,411.88,3,1,1,5,Lost Customers
CUST01759,2025-07-03,89,2,1973.57,2,1,3,6,At Risk
CUST01760,2025-07-23,69,7,5472.3099999999995,3,2,5,10,Loyal Customers
CUST01761,2025-07-03,89,11,7359.26,2,4,5,11,Loyal Customers
CUST01762,2025-07-26,66,8,5954.5,3,3,5,11,Loyal Customers
CUST01763,2025-09-22,8,1,705.53,5,1,1,7,At Risk
CUST01764,2025-08-16,45,3,1471.8400000000001,4,1,2,7,At Risk
CUST01765,2025-01-08,265,2,1739.8,1,1,3,5,Lost Customers
CUST01766,2025-04-20,163,1,561.64,1,1,1,3,Lost Customers
CUST01767,2025-05-08,145,3,1605.14,2,1,3,6,At Risk
CUST01768,2025-06-21,101,7,5814.4400000000005,2,2,5,9,Potential Loyalists
CUST01769,2025-08-06,55,5,5381.57,3,2,5,10,Loyal Customers
CUST01770,2025-08-03,58,3,1327.79,3,1,2,6,At Risk
CUST01771,2025-08-03,58,4,2990.29,3,1,4,8,Potential Loyalists
CUST01772,2025-01-19,254,2,1751.38,1,1,3,5,Lost Customers
CUST01773,2025-03-18,196,5,4845.14,1,2,5,8,Potential Loyalists
CUST01774,2025-05-01,152,6,3826.09,1,2,4,7,At Risk
CUST01775,2025-08-12,49,2,1120.32,3,1,2,6,At Risk
CUST01776,2025-07-13,79,2,2686.35,3,1,4,8,Potential Loyalists
CUST01777,2025-04-16,167,5,3035.66,1,2,4,7,At Risk
CUST01778,2025-07-05,87,1,512.32,2,1,1,4,Lost Customers
CUST01779,2025-04-16,167,4,3408.21,1,1,4,6,At Risk
CUST01780,2025-09-25,5,3,2803.73,5,1,4,10,Loyal Customers
CUST01781,2025-02-01,241,1,1360.78,1,1,2,4,Lost Customers
CUST01782,2025-05-16,137,7,4334.56,2,2,5,9,Potential Loyalists
CUST01783,2025-09-09,21,4,2577.89,4,1,4,9,Potential Loyalists
CUST01784,2025-07-25,67,3,2180.12,3,1,3,7,At Risk
CUST01785,2025-09-16,14,1,982.58,5,1,2,8,Potential Loyalists
CUST01786,2025-09-07,23,6,3745.53,4,2,4,10,Loyal Customers
CUST01787,2025-07-17,75,1,1770.53,3,1,3,7,At Risk
CUST01788,2025-08-07,54,5,3455.7,3,2,4,9,Potential Loyalists
CUST01789,2025-08-09,52,1,341.52,3,1,1,5,Lost Customers
CUST01790,2025-08-21,40,3,1750.7,4,1,3,8,Potential Loyalists
CUST01791,2025-07-10,82,2,516.61,3,1,1,5,Lost Customers
CUST01792,2025-08-25,36,1,821.29,4,1,2,7,At Risk
CUST01793,2025-08-13,48,4,5185.16,3,1,5,9,Potential Loyalists
CUST01794,2025-09-04,26,2,1843.9,4,1,3,8,Potential Loyalists
CUST01795,2025-07-03,89,1,1266.99,2,1,2,5,Lost Customers
CUST01796,2025-08-28,33,1,500.81,4,1,1,6,At Risk
CUST01797,2025-06-05,117,1,1593.85,2,1,3,6,At Risk
CUST01798,2025-06-19,103,4,3577.66,2,1,4,7,At Risk
CUST01799,2025-07-18,74,1,659.32,3,1,1,5,Lost Customers
CUST01800,2025-05-31,122,1,507.22,2,1,1,4,Lost Customers
CUST01801,2025-09-06,24,1,371.61,4,1,1,6,At Risk
CUST01802,2025-05-14,139,3,1461.8,2,1,2,5,Lost Customers
CUST01803,2025-06-18,104,3,2088.76,2,1,3,6,At Risk
CUST01804,2025-04-06,177,3,1552.45,1,1,3,5,Lost Customers
CUST01805,2025-08-24,37,1,433.16,4,1,1,6,At Risk
CUST01806,2025-08-11,50,1,411.72,3,1,1,5,Lost Customers
CUST01807,2025-07-18,74,3,3341.2,3,1,4,8,Potential Loyalists
CUST01808,2025-09-13,17,6,3618.0299999999997,5,2,4,11,Loyal Customers
CUST01809,2025-08-16,45,7,7139.78,4,2,5,11,Loyal Customers
CUST01810,2025-09-02,28,1,381.71,4,1,1,6,At Risk
CUST01811,2025-07-23,69,4,3016.58,3,1,4,8,Potential Loyalists
CUST01812,2025-09-05,25,4,2569.42,4,1,4,9,Potential Loyalists
CUST01813,2025-09-08,22,5,3758.42,4,2,4,10,Loyal Customers
CUST01814,2025-08-18,43,1,579.84,4,1,1,6,At Risk
CUST01815,2025-09-26,4,1,762.94,5,1,1,7,At Risk
CUST01816,2025-03-25,189,1,507.79,1,1,1,3,Lost Customers
CUST01817,2025-05-06,147,7,5667.97,2,2,5,9,Potential Loyalists
CUST01818,2025-04-15,168,5,3080.04,1,2,4,7,At Risk
CUST01819,2025-07-10,82,2,1750.5700000000002,3,1,3,7,At Risk
CUST01820,2025-09-24,6,10,6699.02,5,3,5,13,Champions
CUST01821,2025-08-20,41,5,3708.96,4,2,4,10,Loyal Customers
CUST01822,2025-08-11,50,2,2116.75,3,1,3,7,At Risk
CUST01823,2025-08-29,32,4,3657.11,4,1,4,9,Potential Loyalists
CUST01824,2025-03-13,201,5,5499.38,1,2,5,8,Potential Loyalists
CUST01825,2025-09-14,16,1,561.93,5,1,1,7,At Risk
CUST01826,2025-08-04,57,5,3208.37,3,2,4,9,Potential Loyalists
CUST01827,2025-09-25,5,2,1217.56,5,1,2,8,Potential Loyalists
CUST01828,2025-05-31,122,3,1876.83,2,1,3,6,At Risk
CUST01829,2025-06-21,101,7,4605.35,2,2,5,9,Potential Loyalists
CUST01830,2025-09-03,27,4,2433.02,4,1,3,8,Potential Loyalists
CUST01831,2025-09-19,11,1,448.22,5,1,1,7,At Risk
CUST01832,2025-06-27,95,5,5038.610000000001,2,2,5,9,Potential Loyalists
CUST01833,2025-09-03,27,7,4261.32,4,2,5,11,Loyal Customers
CUST01834,2025-09-28,2,1,715.74,5,1,1,7,At Risk
CUST01835,2025-05-21,132,1,710.25,2,1,1,4,Lost Customers
CUST01836,2025-05-28,125,6,3567.04,2,2,4,8,Potential Loyalists
CUST01837,2025-07-16,76,1,441.28,3,1,1,5,Lost Customers
CUST01838,2025-07-28,64,2,775.96,3,1,2,6,At Risk
CUST01839,2025-09-30,0,3,1378.5,5,1,2,8,Potential Loyalists
CUST01840,2025-06-21,101,3,1327.8,2,1,2,5,Lost Customers
CUST01841,2025-09-16,14,5,3198.59,5,2,4,11,Loyal Customers
CUST01842,2025-04-22,161,1,1332.91,1,1,2,4,Lost Customers
CUST01843,2025-09-05,25,2,2693.71,4,1,4,9,Potential Loyalists
CUST01844,2025-05-28,125,7,4849.78,2,2,5,9,Potential Loyalists
CUST01845,2025-04-19,164,1,545.67,1,1,1,3,Lost Customers
CUST01846,2025-07-16,76,7,4758.75,3,2,5,10,Loyal Customers
CUST01847,2025-09-14,16,1,1293.93,5,1,2,8,Potential Loyalists
CUST01848,2025-09-29,1,5,5180.32,5,2,5,12,Loyal Customers
CUST01849,2025-08-27,34,1,385.85,4,1,1,6,At Risk
CUST01850,2025-09-02,28,3,1714.05,4,1,3,8,Potential Loyalists
CUST01851,2024-10-10,355,1,289.22,1,1,1,3,Lost Customers
CUST01852,2025-08-13,48,1,572.93,3,1,1,5,Lost Customers
CUST01853,2025-04-30,153,6,3611.41,1,2,4,7,At Risk
CUST01854,2025-05-03,150,2,1301.87,1,1,2,4,Lost Customers
CUST01855,2025-07-20,72,3,2387.65,3,1,3,7,At Risk
CUST01856,2025-03-03,211,3,1379.79,1,1,2,4,Lost Customers
CUST01857,2025-07-18,74,9,5573.32,3,3,5,11,Loyal Customers
CUST01858,2025-09-10,20,1,522.62,5,1,1,7,At Risk
CUST01859,2025-09-15,15,2,1262.4,5,1,2,8,Potential Loyalists
CUST01860,2025-09-29,1,2,914.9300000000001,5,1,2,8,Potential Loyalists
CUST01861,2025-09-29,1,3,2676.62,5,1,4,10,Loyal Customers
CUST01862,2025-09-21,9,3,3486.8,5,1,4,10,Loyal Customers
CUST01863,2025-03-26,188,1,530.13,1,1,1,3,Lost Customers
CUST01864,2025-02-21,221,1,519.75,1,1,1,3,Lost Customers
CUST01865,2025-08-01,60,3,1867.7600000000002,3,1,3,7,At Risk
CUST01866,2025-07-22,70,1,510.52,3,1,1,5,Lost Customers
CUST01867,2025-09-19,11,1,663.94,5,1,1,7,At Risk
CUST01868,2025-07-12,80,3,26057.29,3,1,5,9,Potential Loyalists
CUST01869,2025-08-09,52,8,5254.78,3,3,5,11,Loyal Customers
CUST01870,2025-07-01,91,4,4178.4,2,1,5,8,Potential Loyalists
CUST01871,2025-06-22,100,1,1448.69,2,1,2,5,Lost Customers
CUST01872,2025-08-20,41,7,4856.42,4,2,5,11,Loyal Customers
CUST01873,2025-09-21,9,5,2655.24,5,2,4,11,Loyal Customers
CUST01874,2025-08-30,31,1,663.19,4,1,1,6,At Risk
